nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04342663,NCT04342663,1,0,4208341,Solid organ transplant,Procedure,0,,819,841,solid organ transplant,Currently,10000,"",-99999,99999,1,1
NCT04353271,NCT04353271,1,0,4208341,Solid organ transplant,Procedure,0,,1085,1107,solid organ transplant,Current,10000,"",-99999,99999,1,1
NCT04371640,NCT04371640,1,0,4208341,Solid organ transplant,Procedure,0,1086764142,648,670,solid organ transplant,"",0,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,4208341,Solid organ transplant,Procedure,0,,1869,1891,Solid organ transplant,within 12 weeks,84,"",-99999,99999,1,1
NCT03852537,NCT03852537_covid,1,0,4208341,Solid organ transplant,Procedure,0,1086662642,1144,1171,solid organ transplantation,Recent history of,0,"",-99999,99999,1,1
NCT03852537,NCT03852537_pneum,2,0,4208341,Solid organ transplant,Procedure,0,1086663042,481,508,solid organ transplantation,admitted,0,"",-99999,99999,1,1
NCT04336410,NCT04336410,1,0,4208341,Solid organ transplant,Procedure,0,,2228,2270,solid organ transplantation,at screening,0,"",-99999,99999,1,1
NCT04348370,NCT04348370,1,0,4208341,Solid organ transplant,Procedure,0,1086723442,927,954,solid organ transplantation,for longer than 3 months,90,"",-99999,99999,1,1
NCT04337216,NCT04337216,1,0,4208341,Solid organ transplant,Procedure,0,1086700342,819,856,solid-organ transplant,History of,0,"",-99999,99999,1,1
NCT04365153,NCT04365153,1,0,4208341,Solid organ transplant,Procedure,0,1086753842,2114,2151,solid-organ transplant,history of,0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,37079536,Spinal surgery,Procedure,0,1086684042,3177,3197,spine surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04344587,NCT04344587,1,0,4336544,Operation on trachea,Procedure,0,,915,931,Tracheal surgery,in the last 2 days,2,"",-99999,99999,1,1
NCT04305457,NCT04305457,1,0,4168133,Incision of trachea,Procedure,0,,650,662,Tracheostomy,for more than 72 hours,3,"",-99999,99999,1,1
NCT04338828,NCT04338828,1,0,4168133,Incision of trachea,Procedure,0,,648,660,tracheostomy,12 days prior to ED visit,12,"",-99999,99999,1,1
NCT04345614,NCT04345614,1,0,4168133,Incision of trachea,Procedure,0,1086716942,1740,1751,tracheotomy,"",0,"",-99999,99999,1,1
NCT04342728,NCT04342728,1,0,4300185,Transplantation,Procedure,0,,800,810,transplant,History of,0,"",-99999,99999,1,1
NCT03808922,NCT03808922_covid19sub,1,0,4300185,Transplantation,Procedure,0,1086659642,2963,2978,transplantation,"",0,"",-99999,99999,1,1
NCT03808922,NCT03808922_main,2,0,4300185,Transplantation,Procedure,0,1086661542,2963,2978,transplantation,"",0,"",-99999,99999,1,1
NCT04360278,NCT04360278_covid,1,0,4300185,Transplantation,Procedure,0,1086744142,3016,3031,transplantation,8 weeks,56,"",-99999,99999,1,1
NCT04360278,NCT04360278_vaccine,2,0,4300185,Transplantation,Procedure,0,1086744842,3016,3031,transplantation,8 weeks,56,"",-99999,99999,1,1
NCT04368728,NCT04368728_1,1,0,4273629,Chemotherapy,Procedure,0,1086758342,2422,2438,cytotoxic agents,"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_2,2,0,4273629,Chemotherapy,Procedure,0,1086759242,2422,2438,cytotoxic agents,"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_3,3,0,4273629,Chemotherapy,Procedure,0,1086760042,2422,2438,cytotoxic agents,"",0,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,4201025,High concentration oxygen therapy,Procedure,0,1086767942,1294,1316,high-flow nasal oxygen,"",0,"",-99999,99999,1,1
NCT04380948,NCT04380948,1,0,44791414,Administration of vaccine,Procedure,0,1086778242,1845,1868,live attenuated vaccine,within 30 days before the study treatment,30,"",-99999,99999,1,1
NCT04362813,NCT04362813,1,0,4230167,Artificial respiration,Procedure,0,,611,644,mechanical ventilation (invasive),at time of randomization,0,"",-99999,99999,1,1
NCT04374279,NCT04374279,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,1086769742,447,489,non-invasive positive pressure ventilation,at time of study entry,0,"",-99999,99999,1,1
NCT04379544,NCT04379544,1,1,1198564,Cardiac ultrasound,Procedure,1,,144,98,scan cardiopulmonary ultrasound,"",0,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,4254663,Lymphocyte count,Measurement,0,,2042,2067,Absolute lymphocyte count,within 12 weeks,84,< 0.2 x 10^9 cells/L,0.2,9,1,1
NCT04373044,NCT04373044,1,0,4148615,Neutrophil count,Measurement,0,,1996,2021,Absolute neutrophil count,within 12 weeks,84,< 1 x 10^9 cells/L,1,9,1,1
NCT04341116,NCT04341116,1,0,4148615,Neutrophil count,Measurement,0,1086706242,1538,1569,Absolute neutrophil count (ANC),"",0,<1500  109/L,109,1500,1,1
NCT04380961,NCT04380961,1,0,4148615,Neutrophil count,Measurement,0,1086778742,3251,3282,absolute neutrophil count (ANC),within 6 months prior to randomization,180,<2.0*10^3 cells/microliter,2,3,1,1
NCT04372628,NCT04372628,1,0,3026258,Q-T interval corrected,Measurement,0,1086767642,1375,1402,(corrected QT interval) QTc,within the past 2 years,730,>500 milliseconds,500,99999,1,1
NCT04379518,NCT04379518,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,674,694,Creatinine clearance,within 6 months,180,>= 50 mL/min,50,99999,1,1
NCT04370262,NCT04370262,1,0,4148615,Neutrophil count,Measurement,0,,1787,1818,Absolute neutrophil count (ANC),< 72 hours prior to randomization,3,< 2000 mm3,-99999,2000,1,1
NCT03808922,NCT03808922_covid19sub,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086659542,2598,2628,Alanine Aminotransferase (ALT),"",0,3x ULN,-99999,3,1,1
NCT03808922,NCT03808922_main,2,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086661442,2598,2628,Alanine Aminotransferase (ALT),"",0,3x ULN,-99999,3,1,1
NCT04292730,NCT04292730,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086666942,1054,1084,Alanine Aminotransferase (ALT),"",0,> 5 X upper limit of normal (ULN),-99999,5,1,1
NCT04315298,NCT04315298,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086671342,927,957,alanine aminotransferase (ALT),at screening,0,greater than 5 x upper limit of normal (ULN),-99999,5,1,1
NCT04373044,NCT04373044,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086768342,1903,1933,Alanine aminotransferase (ALT),"",0,> 5 x upper limit of normal,-99999,5,1,1
NCT04374279,NCT04374279,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086769942,343,373,Alanine Aminotransferase (ALT),"",0,> 5 X upper limit of normal (ULN),-99999,5,1,1
NCT04280705,NCT04280705,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086663542,1541,1567,Alanine Transaminase (ALT),"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04320615,NCT04320615,1,0,4148615,Neutrophil count,Measurement,0,,1478,1509,Absolute neutrophil count (ANC),at screening,0,"",-99999,99999,1,1
NCT04292899,NCT04292899,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,,1325,1355,Alanine Aminotransferase (ALT),Participation in any other clinical trial of an experimental treatment for COVID-19,0,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086724742,2584,2610,alanine transaminase (ALT),"",0,> 2.5 x upper limit of normal (ULN),-99999,2.5,1,1
NCT04371640,NCT04371640,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,,438,464,Alanine transaminase (ALT),within 1 month,30,>3 times the upper limit of normal,-99999,3,1,1
NCT04370782,NCT04370782,1,0,4097664,Albumin measurement,Measurement,0,1086763042,1787,1794,albumin,"",0,<2.8 g/dL,-99999,2.8,1,1
NCT03808922,NCT03808922_covid19sub,1,0,4230636,Alkaline phosphatase measurement,Measurement,0,1086659542,2667,2693,Alkaline Phosphatase (ALP),"",0,3x ULN,-99999,3,1,1
NCT03808922,NCT03808922_main,2,0,4230636,Alkaline phosphatase measurement,Measurement,0,1086661442,2667,2693,Alkaline Phosphatase (ALP),"",0,3x ULN,-99999,3,1,1
NCT03808922,NCT03808922_covid19sub,1,0,4230636,Alkaline phosphatase measurement,Measurement,0,1086659742,2764,2769,ALP  ,"",0,3x ULN,-99999,3,1,1
NCT03808922,NCT03808922_main,2,0,4230636,Alkaline phosphatase measurement,Measurement,0,1086661642,2764,2769,ALP  ,"",0,3x ULN,-99999,3,1,1
NCT04365127,NCT04365127,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086752942,535,538,ALT,"",0,>5 times the upper limit of normal,-99999,5,1,1
NCT04370262,NCT04370262,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086761642,1330,1333,ALT,"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04292899,NCT04292899,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086667442,1359,1390,aspartate aminotransferase (AST,"",0,> 5 X upper limit of normal (ULN),-99999,5,1,1
NCT04292730,NCT04292730,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086666942,1088,1120,aspartate aminotransferase (AST),"",0,> 5 X upper limit of normal (ULN),-99999,5,1,1
NCT04315298,NCT04315298,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086671342,891,923,aspartate aminotransferase (AST),at screening,0,greater than 5 x upper limit of normal (ULN),-99999,5,1,1
NCT04334460,NCT04334460,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086695242,3721,3753,aspartate aminotransferase (AST),"",0,>5 x upper limit of normal (ULN),-99999,5,1,1
NCT04363437,NCT04363437,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086750342,867,899,aspartate aminotransferase (AST),"",0,> 5X upper limit of normal (ULN),-99999,5,1,1
NCT04367831,NCT04367831,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086757042,1816,1848,aspartate aminotransferase (AST),"",0,5 times greater than upper normal limit,-99999,5,1,1
NCT04372628,NCT04372628,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086766642,1121,1153,aspartate aminotransferase (AST),"",0,>5 times upper limit of normal,-99999,5,1,1
NCT04373044,NCT04373044,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086768342,1934,1966,aspartate aminotransferase (AST),"",0,> 5 x upper limit of normal,-99999,5,1,1
NCT04374279,NCT04374279,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086769942,377,409,aspartate aminotransferase (AST),"",0,> 5 X upper limit of normal (ULN),-99999,5,1,1
NCT04280705,NCT04280705,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086663542,1571,1599,Aspartate Transaminase (AST),"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04349098,NCT04349098,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086724742,2552,2580,Aspartate transaminase (AST),"",0,> 2.5 x upper limit of normal (ULN),-99999,2.5,1,1
NCT04379518,NCT04379518,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086775742,773,850,Aspartate transaminase (AST) (serum glutamic-oxaloacetic transaminase [SGOT]),"",0,=< 2 X institutional ULN,-99999,2,1,1
NCT03808922,NCT03808922_covid19sub,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086659742,2760,2763,AST,"",0,3x ULN,-99999,3,1,1
NCT04311177,NCT04311177,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086669342,1816,1819,AST,History of,0,> 3 times the upper limit of normal,-99999,3,1,1
NCT04312009,NCT04312009,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086670042,1966,1969,AST,within 24 hours prior to randomization,1,> 3 times the upper limit of normal,-99999,3,1,1
NCT04331795,NCT04331795_A,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086687242,2060,2063,AST,"",0,in excess of 5 times the upper limit of normal,-99999,5,1,1
NCT04331795,NCT04331795_B,2,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086688842,1130,1133,AST,"",0,in excess of 5 times the upper limit of normal,-99999,5,1,1
NCT04340232,NCT04340232,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086704042,1003,1006,AST,"",0,over 5 times the upper limit of normal,-99999,5,1,1
NCT04343755,NCT04343755_recipient,2,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086713142,1297,1300,AST,"",0,> 10 x upper limit of normal,-99999,10,1,1
NCT04365127,NCT04365127,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086752942,542,545,AST,"",0,>5 times the upper limit of normal,-99999,5,1,1
NCT04370262,NCT04370262,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086761642,1334,1337,AST,"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04372472,NCT04372472,1,0,4057746,Fluid sample volume measurement,Measurement,0,,929,948,Blood sample volume,within 4.5 hours since the first vital sign was recorded,0,< 300 ul,-99999,300,1,1
NCT04359277,NCT04359277,1,0,4229700,CHADS2 score,Measurement,0,1086741542,1015,1027,CHADS2 Score,within 30 days,30,<9mg/dl,-99999,9,1,1
NCT04343976,NCT04343976,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,993,997,CrCl,within 48 hours of randomization,2,< 50 mL/min,-99999,50,1,1
NCT04363437,NCT04363437,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,1086750442,969,973,CrCl,"",0,<30ml/min,-99999,30,1,1
NCT04292730,NCT04292730,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,1156,1176,Creatinine clearance,at screening,0,< 50 mL/min,-99999,50,1,1
NCT04334460,NCT04334460,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,3788,3808,Creatinine clearance,at screening,0,< 50 mL/min,-99999,50,1,1
NCT04334967,NCT04334967,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,1086696142,808,828,creatinine clearance,Current,10000,<10 ml/min,-99999,10,1,1
NCT04340557,NCT04340557,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,1066,1086,Creatinine Clearance,at baseline or any time during treatment in the study treatment arm,0,< 30 ml/min,-99999,30,1,1
NCT04341441,NCT04341441,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,1655,1675,creatinine clearance,history of,0,<10 ml/min,-99999,10,1,1
NCT04370262,NCT04370262,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,1086761742,1510,1530,creatinine clearance,"",0,<30 mL/min,-99999,30,1,1
NCT04371393,NCT04371393,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,1668,1688,Creatinine clearance,"",0,less than 30 mL/minute,-99999,30,1,1
NCT04371640,NCT04371640,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,501,521,Creatinine clearance,within 1 month,30,<30mL/min,-99999,30,1,1
NCT04345653,NCT04345653,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,603,629,Creatinine clearance (CCL),"",0,<30 mL/min,-99999,30,1,1
NCT04349098,NCT04349098,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,1086724642,2472,2499,Creatinine clearance (CrCL),"",0,<20 mL/min,-99999,20,1,1
NCT04331795,NCT04331795_A,1,0,4208414,C-reactive protein measurement,Measurement,0,,2953,2956,CRP,history of,0,< 40 mg/L (or ug/mL),-99999,40,1,1
NCT04331795,NCT04331795_B,2,0,4208414,C-reactive protein measurement,Measurement,0,,2023,2026,CRP,history of,0,< 40 mg/L (or ug/mL),-99999,40,1,1
NCT04345614,NCT04345614,1,0,4154790,Diastolic blood pressure,Measurement,0,1086717042,2060,2090,diastolic blood pressure (DBP),"",0,<60,-99999,60,1,1
NCT04349098,NCT04349098,1,0,44789316,Ambulatory diastolic BP,Measurement,0,1086724342,1986,1998,Diastolic BP,"",0,< 60 mm Hg,-99999,60,1,1
NCT04341727,NCT04341727,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086708042,1447,1451,eGFR,"",0,<10,-99999,10,1,1
NCT04355897,NCT04355897,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086738342,214,218,eGFR,"",0,<30,-99999,30,1,1
NCT04357782,NCT04357782,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086739942,725,729,eGFR,"",0,<30,-99999,30,1,1
NCT04323761,NCT04323761,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086676642,1758,1762,eGRF,"",0,< 30 mL/min,-99999,30,1,1
NCT04328012,NCT04328012_3,3,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086680842,2238,2251,estimated GFR,history,0,< 30 ml/min,-99999,30,1,1
NCT04280705,NCT04280705,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086663642,1638,1681,Estimated glomerular filtration rate (eGFR),"",0,< 30 ml/min,-99999,30,1,1
NCT04358211,NCT04358211_1,1,0,3050013,Life expectancy,Measurement,0,,1290,1314,expected life expectancy,"",0,< 24h,-99999,24,1,1
NCT04326036,NCT04326036,1,0,3050013,Life expectancy,Measurement,0,,1146,1163,Expected lifespan,"",0,< 6 months,-99999,6,1,1
NCT04350593,NCT04350593,1,0,3050013,Life expectancy,Measurement,0,,820,836,Expected surviva,within last 6 months,180,less than 24 hours,-99999,24,1,1
NCT04345614,NCT04345614,1,0,3050013,Life expectancy,Measurement,0,1086716642,1563,1580,Expected survival,"",0,expected to be <7 days,-99999,7,1,1
NCT04350073,NCT04350073,1,0,3050013,Life expectancy,Measurement,0,,973,990,Expected survival,within 72 hours,3,< 24 hours,-99999,24,1,1
NCT04354155,NCT04354155,1,0,4094436,Fibrinogen measurement,Measurement,0,,1247,1263,Fibrinogen level,within the past 24 hours,1,<75 mg/dL,-99999,75,1,1
NCT04328012,NCT04328012_2,2,0,4098135,Hepatic function panel,Measurement,0,1086679342,426,430,LFTs,"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04328012,NCT04328012_3,3,0,4098135,Hepatic function panel,Measurement,0,1086680042,426,430,LFTs,"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04328012,NCT04328012_4,4,0,4098135,Hepatic function panel,Measurement,0,1086681142,426,430,LFTs,"",0,> 5 times the upper limit of normal,-99999,5,1,1
NCT04335123,NCT04335123,1,0,4098135,Hepatic function panel,Measurement,0,1086697342,1628,1632,LFTs,"",0,> 5x normal upper limit,-99999,5,1,1
NCT04379518,NCT04379518,1,0,4248033,Lipase measurement,Measurement,0,1086775842,971,977,lipase,"",0,=< 2 X institutional ULN,-99999,2,1,1
NCT04337216,NCT04337216,1,0,3027172,Left ventricular Ejection fraction,Measurement,0,1086700342,1200,1204,LVEF,History of,0,<35%,-99999,35,1,1
NCT04348370,NCT04348370,1,0,4254663,Lymphocyte count,Measurement,0,1086723442,1124,1135,lymphocytes,for longer than 3 months,90,less than 400,-99999,400,1,1
NCT04341727,NCT04341727,1,0,4243005,Magnesium measurement,Measurement,0,,1754,1763,Magnesium,Concurrent,0,<1.4 mEq/L,-99999,1.4,1,1
NCT04343183,NCT04343183,1,0,4298391,Arterial blood pressure,Measurement,0,1086711242,254,257,MAP,"",0,<65,-99999,65,1,1
NCT04325906,NCT04325906,1,0,4239021,Mean blood pressure,Measurement,0,1086677542,575,578,MBP,"",0,below 65 mmHg,-99999,65,1,1
NCT04312009,NCT04312009,1,0,4298391,Arterial blood pressure,Measurement,0,,1752,1780,mean arterial blood pressure,within 24 hours prior to randomization,1,<65 mmHg,-99999,65,1,1
NCT04365153,NCT04365153,1,0,4148615,Neutrophil count,Measurement,0,,1775,1791,Neutrophil count,for more than 3 weeks prior to admission,21,<1000/mm3,-99999,1000,1,1
NCT04348370,NCT04348370,1,0,4148615,Neutrophil count,Measurement,0,1086723442,893,904,neutrophils,for longer than 3 months,90,less than 1500,-99999,1500,1,1
NCT04328467,NCT04328467,1,0,3025315,Body weight,Measurement,0,,770,776,Weight,Prior,0,<40 kg,-99999,40,1,1
NCT04329832,NCT04329832,1,0,3025315,Body weight,Measurement,0,1086683242,743,749,Weight,"",0,< 35kg,-99999,35,1,1
NCT04334382,NCT04334382,1,0,3025315,Body weight,Measurement,0,,879,885,Weight,History of,0,< 35kg,-99999,35,1,1
NCT04342169,NCT04342169,1,0,3025315,Body weight,Measurement,0,,782,788,Weight,within the 30 days prior to the time of the screening evaluation,30,< 35kg,-99999,35,1,1
NCT04353271,NCT04353271,1,0,3025315,Body weight,Measurement,0,,657,663,Weight,Current,10000,< 40 kg,-99999,40,1,1
NCT04367831,NCT04367831,1,0,3025315,Body weight,Measurement,0,,557,563,Weight,during the previous 7 days of hospitalization prior to ICU admission,7,under 50kg,-99999,50,1,1
NCT04374019,NCT04374019,1,0,3025315,Body weight,Measurement,0,,670,676,Weight,"",0,less than 45 kg,-99999,45,1,1
NCT04372628,NCT04372628,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086766642,1157,1188,alanine aminotransferease (ALT),"",0,>5 times upper limit of normal,-99999,5,1,1
NCT04363203,NCT04363203,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086748842,514,539,alanine transaminase (ALT,in past 2 years,730,>5 times the upper limit of normal,-99999,5,1,1
NCT04379518,NCT04379518,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086775742,855,927,alanine transferase (ALT) (serum glutamate pyruvate transaminase [SGPT]),"",0,=< 2 X institutional ULN,-99999,2,1,1
NCT04379492,NCT04379492,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086775242,1310,1347,asparate aminotransferase (AST) level,"",0,> 5X upper limit of normal,-99999,5,1,1
NCT04376593,NCT04376593,1,0,3050013,Life expectancy,Measurement,0,,387,402,Life expectancy,during infectious/ diagnosis period,0,<3 mo,-99999,3,1,1
NCT04349098,NCT04349098,1,0,4097430,Sodium measurement,Measurement,0,1086724242,2724,2730,sodium,"",0,< 135 milliequivalents per litre (mEq/L,-99999,135,1,1
NCT04363866,NCT04363866,1,0,3026258,Q-T interval corrected,Measurement,0,1086751842,3237,3241,QTcF,"",0,>500 ms,500,99999,1,1
NCT04377308,NCT04377308,1,0,3026258,Q-T interval corrected,Measurement,0,,901,904,QTc,"",0,"",-99999,99999,1,1
NCT04320615,NCT04320615,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,,1322,1352,Alanine aminotransferase (ALT),at screening,0,"",-99999,99999,1,1
NCT04379492,NCT04379492,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,,1272,1302,Alanine aminotransferase (ALT),History of,0,"",-99999,99999,1,1
NCT04380688,NCT04380688,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,,1381,1411,Alanine aminotransferase (ALT),"",0,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,4146380,Alanine aminotransferase measurement,Measurement,0,,1137,1140,ALT,history of,0,"",-99999,99999,1,1
NCT04335084,NCT04335084,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086696642,1285,1288,ALT,prior to the start of treatment,0,high-risk individuals,-99999,99999,1,1
NCT04371393,NCT04371393,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086763842,1718,1721,ALT,"",0,"not fully explained by pleural effusions, lobar collapse, lung collapse, or pulmonary nodules",-99999,99999,1,1
NCT04343976,NCT04343976,1,0,4148615,Neutrophil count,Measurement,0,,929,932,ANC,within 48 hours of randomization,2,"",-99999,99999,1,1
NCT04356937,NCT04356937,1,0,4148615,Neutrophil count,Measurement,0,,2231,2234,ANC,"",0,"",-99999,99999,1,1
NCT04380688,NCT04380688,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,,1413,1444,aspartate aminotransferase (AST,"",0,"",-99999,99999,1,1
NCT03808922,NCT03808922_covid19sub,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,,2630,2662,Aspartate Aminotransferase (AST),for >1 year,365,"",-99999,99999,1,1
NCT04358549,NCT04358549,1,0,37016292,Child-Pugh score,Measurement,0,,1581,1591,Child-Pugh,at the time of study entry,10000,greater than A,-99999,99999,1,1
NCT04331899,NCT04331899,1,0,37016292,Child-Pugh score,Measurement,0,1086690042,1252,1268,Child-Pugh Class,Current,10000,B or C,-99999,99999,1,1
NCT04363450,NCT04363450,1,0,37016292,Child-Pugh score,Measurement,0,,435,451,Child-Pugh class,History of,0,B or C,-99999,99999,1,1
NCT04367831,NCT04367831,1,0,37016292,Child-Pugh score,Measurement,0,1086757042,1690,1706,Child-Pugh class,"",0,C or above,-99999,99999,1,1
NCT04317040,NCT04317040,1,0,37016292,Child-Pugh score,Measurement,0,1086672742,752,768,Child-Pugh score,"",0,C,-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,3027172,Left ventricular Ejection fraction,Measurement,0,1086730442,3307,3348,Left ventricular ejection fraction (LVEF),Current  ,10000,< institutional lower limit of normal,-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,3027172,Left ventricular Ejection fraction,Measurement,0,1086731442,3307,3348,Left ventricular ejection fraction (LVEF),Current  ,10000,< institutional lower limit of normal,-99999,99999,1,1
NCT04344587,NCT04344587,1,0,4298391,Arterial blood pressure,Measurement,0,,830,852,Mean arterial pressure,in the last 2 days,2,"",-99999,99999,1,1
NCT04359602,NCT04359602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,250,258,COVID 19,"",0,"",-99999,99999,0,0
NCT04326036,NCT04326036,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,58,90,Coronaviral (COVID-19) infection,"",0,"",-99999,99999,0,0
NCT04350476,NCT04350476,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,49,60,coronavirus,"",0,"",-99999,99999,0,0
NCT04337216,NCT04337216,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,1441,1448,COVD-19,within the 4 weeks,28,"",-99999,99999,0,0
NCT04359602,NCT04359602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,184,192,COVID 19,"",0,"",-99999,99999,0,0
NCT04365985,NCT04365985,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,36,45,COVID -19,"",0,"",-99999,99999,0,0
NCT04350450,NCT04350450,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,40,53,COVID illness,within the first 7 days of illness,7,"",-99999,99999,0,0
NCT04308668,NCT04308668,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086667942,167,174,COVID19,within 4 days of symptom onset,4,"",-99999,99999,0,0
NCT04359329,NCT04359329,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,88,95,COVID19,History of,0,"",-99999,99999,0,0
NCT04376034,NCT04376034_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1413,1420,COVID19,"",0,"",-99999,99999,0,0
NCT04376034,NCT04376034_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1470,1477,COVID19,"",0,"",-99999,99999,0,0
NCT04376034,NCT04376034_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1287,1294,COVID19,"",0,"",-99999,99999,0,0
NCT04376034,NCT04376034_recipient,2,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2003,2010,COVID19,"",0,"",-99999,99999,0,0
NCT04292730,NCT04292730,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,603,611,COVID-19,at screening,0,"",-99999,99999,0,0
